"id","word_id","form","div_book","div_chapter","div_section","orig","lemma","bgmpos","document_id"
898,"763","τοῦ","Ev","5","5.19","τοῦ","ὁ","dgms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
899,"764","Ἰησοῦ","Ev","5","5.19","Ἰησοῦ","Ἰησοῦς","ngmsp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
900,"-",".","Ev","5","5.19",".",".",".","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
901,"765","καὶ","Ev","5","5.20","Καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
902,"766","ἰδὼν","Ev","5","5.20","ἰδὼν","ὁράω","vpaanms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
903,"767","τὴν","Ev","5","5.20","τὴν","ὁ","dafs","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
904,"768","πίστιν","Ev","5","5.20","πίστιν","πίστις","nafsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
905,"769","αὐτῶν","Ev","5","5.20","αὐτῶν","αὐτός","rpgmp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
906,"-",",","Ev","5","5.20",",",",",",","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
907,"770","εἶπεν","Ev","5","5.20","εἶπεν","λέγω","viaa3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
908,"771","αὐτῷ","Ev","5","5.20","αὐτῷ","αὐτός","rpdms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
909,"-","·","Ev","5","5.20","·","·","·","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
910,"772","ἄνθρωπε","Ev","5","5.20","ἄνθρωπε","ἄνθρωπος","nvmsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
911,"-",",","Ev","5","5.20",",",",",",","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
912,"773","ἀφέωνταί","Ev","5","5.20","ἀφέωνταί","ἀφίημι","vixp3p","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
913,"774","σοι","Ev","5","5.20","σοι","σύ","rpd-s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
914,"775","αἱ","Ev","5","5.20","αἱ","ὁ","dnfp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
915,"776","ἁμαρτίαι","Ev","5","5.20","ἁμαρτίαι","ἁμαρτία","nnfpc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
916,"777","σου","Ev","5","5.20","σου","σύ","rpg-s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
917,"-",".","Ev","5","5.20",".",".",".","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
918,"778","καὶ","Ev","5","5.21","Καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
919,"779","ἤρξαντο","Ev","5","5.21","ἤρξαντο","ἄρχω","viam3p","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
920,"780","διαλογίζεσθαι","Ev","5","5.21","διαλογίζεσθαι","διαλογίζομαι","vnpm","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
921,"781","οἱ","Ev","5","5.21","οἱ","ὁ","dnmp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
922,"782","γραμματεῖς","Ev","5","5.21","γραμματεῖς","γραμματεύς","nnmpc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
923,"783","καὶ","Ev","5","5.21","καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
924,"784","οἱ","Ev","5","5.21","οἱ","ὁ","dnmp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
925,"785","Φαρισαῖοι","Ev","5","5.21","Φαρισαῖοι","Φαρισαῖος","nnmpp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
926,"786","λέγοντες","Ev","5","5.21","λέγοντες","λέγω","vppanmp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
927,"-","·","Ev","5","5.21","·","·","·","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
928,"787","τίς","Ev","5","5.21","τίς","τίς","rqnms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
929,"788","ἐστιν","Ev","5","5.21","ἐστιν","εἰμί","vipa3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
930,"789","οὗτος","Ev","5","5.21","οὗτος","οὗτος","rdnms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
931,"-",",","Ev","5","5.21",",",",",",","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
932,"790","ὃς","Ev","5","5.21","ὃς","ὅς","rrnms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
933,"791","λαλεῖ","Ev","5","5.21","λαλεῖ","λαλέω","vipa3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
934,"792","βλασφημίας","Ev","5","5.21","βλασφημίας","βλασφημία","nafpc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
935,"-",";","Ev","5","5.21",";",";",";","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
936,"793","τίς","Ev","5","5.21","τίς","τίς","rqnms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
937,"794","δύναται","Ev","5","5.21","δύναται","δύναμαι","vipm3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
938,"795","ἀφιέναι","Ev","5","5.21","ἀφιέναι","ἀφίημι","vnaa","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
939,"796","ἁμαρτίας","Ev","5","5.21","ἁμαρτίας","ἁμαρτία","nafpc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
940,"-",",","Ev","5","5.21",",",",",",","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
941,"797","εἰ","Ev","5","5.21","εἰ","εἰ","cs","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
942,"798","μὴ","Ev","5","5.21","μὴ","μή","x","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
943,"799","μόνος","Ev","5","5.21","μόνος","μόνος","annmsn","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
944,"800","ὁ","Ev","5","5.21","ὁ","ὁ","dnms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
945,"801","θεός","Ev","5","5.21","θεός","θεός","nnmsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
946,"-",";","Ev","5","5.21",";",";",";","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
947,"802","ἐπιγνοὺς","Ev","5","5.22","Ἐπιγνοὺς","ἐπιγινώσκω","vpaanms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
948,"803","δὲ","Ev","5","5.22","δὲ","δέ","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
949,"804","ὁ","Ev","5","5.22","ὁ","ὁ","dnms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
950,"805","Ἰησοῦς","Ev","5","5.22","Ἰησοῦς","Ἰησοῦς","nnmsp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
951,"806","τοὺς","Ev","5","5.22","τοὺς","ὁ","damp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
952,"807","διαλογισμοὺς","Ev","5","5.22","διαλογισμοὺς","διαλογισμός","nampc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
953,"808","αὐτῶν","Ev","5","5.22","αὐτῶν","αὐτός","rpgmp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
954,"-",",","Ev","5","5.22",",",",",",","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
955,"809","ἀποκριθεὶς","Ev","5","5.22","ἀποκριθεὶς","ἀποκρίνομαι","vpapnms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
956,"810","εἶπε","Ev","5","5.22","εἶπε","λέγω","viaa3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
957,"811","πρὸς","Ev","5","5.22","πρὸς","πρός","pa","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
958,"812","αὐτούς","Ev","5","5.22","αὐτούς","αὐτός","rpamp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
959,"-","·","Ev","5","5.22","·","·","·","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
960,"813","τί","Ev","5","5.22","τί","τίς","rqans","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
961,"814","διαλογίζεσθε","Ev","5","5.22","διαλογίζεσθε","διαλογίζομαι","vipm2p","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
962,"815","ἐν","Ev","5","5.22","ἐν","ἐν","pd","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
963,"816","ταῖς","Ev","5","5.22","ταῖς","ὁ","ddfp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
964,"817","καρδίαις","Ev","5","5.22","καρδίαις","καρδία","ndfpc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
965,"818","ὑμῶν","Ev","5","5.22","ὑμῶν","σύ","rpg-p","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
966,"-",";","Ev","5","5.22",";",";",";","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
967,"819","τί","Ev","5","5.23","Τί","τίς","rqnns","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
968,"820","ἐστιν","Ev","5","5.23","ἐστιν","εἰμί","vipa3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
969,"821","εὐκοπώτερον","Ev","5","5.23","εὐκοπώτερον","εὔκοπος","annnsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
970,"-",",","Ev","5","5.23",",",",",",","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
971,"822","εἰπεῖν","Ev","5","5.23","εἰπεῖν","λέγω","vnaa","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
972,"-","·","Ev","5","5.23","·","·","·","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
973,"823","ἀφέωνταί","Ev","5","5.23","ἀφέωνταί","ἀφίημι","vixp3p","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
974,"824","σοι","Ev","5","5.23","σοι","σύ","rpd-s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
975,"825","αἱ","Ev","5","5.23","αἱ","ὁ","dnfp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
976,"826","ἁμαρτίαι","Ev","5","5.23","ἁμαρτίαι","ἁμαρτία","nnfpc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
977,"827","σου","Ev","5","5.23","σου","σύ","rpg-s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
978,"-",",","Ev","5","5.23",",",",",",","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
979,"828","ἢ","Ev","5","5.23","ἢ","ἤ","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
980,"829","εἰπεῖν","Ev","5","5.23","εἰπεῖν","λέγω","vnaa","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
981,"-","·","Ev","5","5.23","·","·","·","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
982,"830","ἔγειραι","Ev","5","5.23","ἔγειραι","ἐγείρω","vnaa","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
983,"831","καὶ","Ev","5","5.23","καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
984,"832","περιπάτει","Ev","5","5.23","περιπάτει","περιπατέω","vdpa2s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
985,"-",";","Ev","5","5.23",";",";",";","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
986,"833","ἵνα","Ev","5","5.24","Ἵνα","ἵνα","cs","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
987,"834","δὲ","Ev","5","5.24","δὲ","δέ","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
988,"835","εἰδῆτε","Ev","5","5.24","εἰδῆτε","οἶδα","vsxa2p","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
989,"-",",","Ev","5","5.24",",",",",",","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
990,"836","ὅτι","Ev","5","5.24","ὅτι","ὅτι","cs","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
991,"837","ἐξουσίαν","Ev","5","5.24","ἐξουσίαν","ἐξουσία","nafsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
992,"838","ἔχει","Ev","5","5.24","ἔχει","ἔχω","vipa3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
993,"839","ὁ","Ev","5","5.24","ὁ","ὁ","dnms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
994,"840","υἱὸς","Ev","5","5.24","υἱὸς","υἱός","nnmsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
995,"841","τοῦ","Ev","5","5.24","τοῦ","ὁ","dgms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
996,"842","ἀνθρώπου","Ev","5","5.24","ἀνθρώπου","ἄνθρωπος","ngmsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
997,"-",",","Ev","5","5.24",",",",",",","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
998,"843","ἐπὶ","Ev","5","5.24","ἐπὶ","ἐπί","pg","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
999,"844","τῆς","Ev","5","5.24","τῆς","ὁ","dgfs","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1000,"845","γῆς","Ev","5","5.24","γῆς","γῆ","ngfsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1001,"846","ἀφιέναι","Ev","5","5.24","ἀφιέναι","ἀφίημι","vnpa","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1002,"847","ἁμαρτίας","Ev","5","5.24","ἁμαρτίας","ἁμαρτία","nafpc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1003,"-",",","Ev","5","5.24",",",",",",","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1004,"848","εἶπε","Ev","5","5.24","εἶπε","λέγω","viaa3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1005,"849","τῷ","Ev","5","5.24","τῷ","ὁ","ddms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1006,"850","παραλελυμένῳ","Ev","5","5.24","παραλελυμένῳ","παραλύω","vpxpdms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1007,"-","·","Ev","5","5.24","·","·","·","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1008,"851","σοὶ","Ev","5","5.24","σοὶ","σύ","rpd-s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1009,"852","λέγω","Ev","5","5.24","λέγω","λέγω","vipa1s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1010,"-",",","Ev","5","5.24",",",",",",","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1011,"853","ἔγειραι","Ev","5","5.24","ἔγειραι","ἐγείρω","vnaa","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1012,"-",",","Ev","5","5.24",",",",",",","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1013,"854","καὶ","Ev","5","5.24","καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1014,"855","ᾄρας","Ev","5","5.24","ᾄρας","αἴρω","vpaanms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1015,"856","τὸ","Ev","5","5.24","τὸ","ὁ","dans","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1016,"857","κλινίδιόν","Ev","5","5.24","κλινίδιόν","κλινίδιον","nansc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1017,"858","σου","Ev","5","5.24","σου","σύ","rpg-s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1018,"859","πορεύου","Ev","5","5.24","πορεύου","πορεύομαι","vdpm2s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1019,"860","εἰς","Ev","5","5.24","εἰς","εἰς","pa","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1020,"861","τὸν","Ev","5","5.24","τὸν","ὁ","dams","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1021,"862","οἶκόν","Ev","5","5.24","οἶκόν","οἶκος","namsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1022,"863","σου","Ev","5","5.24","σου","σύ","rpg-s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1023,"-",".","Ev","5","5.24",".",".",".","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1024,"864","καὶ","Ev","5","5.25","Καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1025,"865","παραχρῆμα","Ev","5","5.25","παραχρῆμα","παραχρῆμα","b","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1026,"866","ἀναστὰς","Ev","5","5.25","ἀναστὰς","ἀνίστημι","vpaanms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1027,"867","ἐνώπιον","Ev","5","5.25","ἐνώπιον","ἐνώπιον","pg","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1028,"868","αὐτῶν","Ev","5","5.25","αὐτῶν","αὐτός","rpgmp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1029,"-",",","Ev","5","5.25",",",",",",","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1030,"869","ᾄρας","Ev","5","5.25","ᾄρας","αἴρω","vpaanms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1031,"870","ἐπὶ","Ev","5","5.25","ἐφ᾽","ἐπί","pd","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1032,"871","ᾧ","Ev","5","5.25","ᾧ","ὅς","rrdms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1033,"872","κατέκειτο","Ev","5","5.25","κατέκειτο","κατάκειμαι","viip3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1034,"-",",","Ev","5","5.25",",",",",",","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1035,"873","ἀπῆλθεν","Ev","5","5.25","ἀπῆλθεν","ἀπέρχομαι","viaa3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1036,"874","εἰς","Ev","5","5.25","εἰς","εἰς","pa","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1037,"875","τὸν","Ev","5","5.25","τὸν","ὁ","dams","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1038,"876","οἶκον","Ev","5","5.25","οἶκον","οἶκος","namsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1039,"877","αὐτοῦ","Ev","5","5.25","αὐτοῦ","αὐτός","rpgms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1040,"-",",","Ev","5","5.25",",",",",",","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1041,"878","δοξάζων","Ev","5","5.25","δοξάζων","δοξάζω","vppanms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1042,"879","τὸν","Ev","5","5.25","τὸν","ὁ","dams","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1043,"880","θεόν","Ev","5","5.25","θεόν","θεός","namsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1044,"-",".","Ev","5","5.25",".",".",".","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1045,"881","καὶ","Ev","5","5.26","Καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1046,"882","ἔκστασις","Ev","5","5.26","ἔκστασις","ἔκστασις","nnfsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1047,"883","ἔλαβεν","Ev","5","5.26","ἔλαβεν","λαμβάνω","viaa3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1048,"884","ἅπαντας","Ev","5","5.26","ἅπαντας","ἅπας","anampn","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1049,"-",",","Ev","5","5.26",",",",",",","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1050,"885","καὶ","Ev","5","5.26","καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1051,"886","ἐδόξαζον","Ev","5","5.26","ἐδόξαζον","δοξάζω","viia3p","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1052,"887","τὸν","Ev","5","5.26","τὸν","ὁ","dams","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1053,"888","θεόν","Ev","5","5.26","θεόν","θεός","namsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1054,"-","·","Ev","5","5.26","·","·","·","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1055,"889","καὶ","Ev","5","5.26","καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1056,"890","ἐπλήσθησαν","Ev","5","5.26","ἐπλήσθησαν","πίμπλημι","viap3p","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1057,"891","φόβου","Ev","5","5.26","φόβου","φόβος","ngmsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1058,"892","λέγοντες","Ev","5","5.26","λέγοντες","λέγω","vppanmp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1059,"-","·","Ev","5","5.26","·","·","·","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1060,"893","ὅτι","Ev","5","5.26","ὅτι","ὅτι","cs","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1061,"894","εἴδομεν","Ev","5","5.26","εἴδομεν","ὁράω","viaa1p","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1062,"895","παράδοξα","Ev","5","5.26","παράδοξα","παράδοξος","ananpn","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1063,"896","σήμερον","Ev","5","5.26","σήμερον","σήμερον","b","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1064,"-",".","Ev","5","5.26",".",".",".","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1065,"897","καὶ","Ev","5","5.27","Καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1066,"898","μετὰ","Ev","5","5.27","μετὰ","μετά","pa","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1067,"899","ταῦτα","Ev","5","5.27","ταῦτα","οὗτος","rdanp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1068,"900","ἐξῆλθε","Ev","5","5.27","ἐξῆλθε","ἐξέρχομαι","viaa3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1069,"-",",","Ev","5","5.27",",",",",",","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1070,"901","καὶ","Ev","5","5.27","καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1071,"902","ἐθεάσατο","Ev","5","5.27","ἐθεάσατο","θεάομαι","viam3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1072,"903","τελώνην","Ev","5","5.27","τελώνην","τελώνης","namsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1073,"904","ὀνόματι","Ev","5","5.27","ὀνόματι","ὄνομα","ndnsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1074,"905","Λευῒν","Ev","5","5.27","Λευῒν","Λευί","namsp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1075,"-",",","Ev","5","5.27",",",",",",","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1076,"906","καθήμενον","Ev","5","5.27","καθήμενον","κάθημαι","vppmams","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1077,"907","ἐπὶ","Ev","5","5.27","ἐπὶ","ἐπί","pa","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1078,"908","τὸ","Ev","5","5.27","τὸ","ὁ","dans","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1079,"909","τελώνιον","Ev","5","5.27","τελώνιον","τελώνιον","nansc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1080,"-",",","Ev","5","5.27",",",",",",","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1081,"910","καὶ","Ev","5","5.27","καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1082,"911","εἶπεν","Ev","5","5.27","εἶπεν","λέγω","viaa3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1083,"912","αὐτῷ","Ev","5","5.27","αὐτῷ","αὐτός","rpdms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1084,"-","·","Ev","5","5.27","·","·","·","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1085,"913","ἀκολούθει","Ev","5","5.27","ἀκολούθει","ἀκολουθέω","vdpa2s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1086,"914","μοι","Ev","5","5.27","μοι","ἐγώ","rpd-s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1087,"-",".","Ev","5","5.27",".",".",".","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1088,"915","καὶ","Ev","5","5.28","Καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1089,"916","καταλιπὼν","Ev","5","5.28","καταλιπὼν","καταλείπω","vpaanms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1090,"917","ἅπαντα","Ev","5","5.28","ἅπαντα","ἅπας","aianpn","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1091,"-",",","Ev","5","5.28",",",",",",","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1092,"918","ἀναστὰς","Ev","5","5.28","ἀναστὰς","ἀνίστημι","vpaanms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1093,"919","ἠκολούθησεν","Ev","5","5.28","ἠκολούθησεν","ἀκολουθέω","viaa3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1094,"920","αὐτῷ","Ev","5","5.28","αὐτῷ","αὐτός","rpdms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1095,"-","·","Ev","5","5.28","·","·","·","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1096,"921","καὶ","Ev","5","5.29","Καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1097,"922","ἐποίησε","Ev","5","5.29","ἐποίησε","ποιέω","viaa3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1098,"923","δοχὴν","Ev","5","5.29","δοχὴν","δοχή","nafsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1099,"924","μεγάλην","Ev","5","5.29","μεγάλην","μέγας","anafsn","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1100,"925","ὁ","Ev","5","5.29","ὁ","ὁ","dnms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1101,"926","Λευῒς","Ev","5","5.29","Λευῒς","Λευί","nnmsp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1102,"927","αὐτῷ","Ev","5","5.29","αὐτῷ","αὐτός","rpdms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1103,"928","ἐν","Ev","5","5.29","ἐν","ἐν","pd","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1104,"929","τῇ","Ev","5","5.29","τῇ","ὁ","ddfs","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
1105,"930","οἰκίᾳ","Ev","5","5.29","οἰκίᾳ","οἰκία","ndfsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
